Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/input_Current password_mx_Field_7""), newPw)",Chrome 97.0.4692.71,,,2022-01-16 23:38:31,2022-01-16 23:39:28,56.694s,PASSED
"setText(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/input_New Password_mx_Field_8""), confirmPw)",Chrome 97.0.4692.71,,,2022-01-16 23:39:28,2022-01-16 23:40:29,1m - 0.405s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/div_Change Password""))",Chrome 97.0.4692.71,,,2022-01-16 23:40:29,2022-01-16 23:40:53,24.746s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-16 23:40:53,2022-01-16 23:40:54,1.045s,PASSED
,,,,,,,
Test Cases/TC45-46. Setting - Change Password,Chrome 97.0.4692.71,,,2022-01-16 23:40:54,2022-01-16 23:47:52,6m - 57.418s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 23:40:54,2022-01-16 23:40:56,1.696s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 23:40:56,2022-01-16 23:40:59,2.419s,PASSED
"setText(findTestObject(""Object Repository/Setting - Change Password/Page_Element/input_Sign in with_username""), ""nctai"")",Chrome 97.0.4692.71,,,2022-01-16 23:40:59,2022-01-16 23:41:03,4.768s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Setting - Change Password/Page_Element/input_Username_password""), ""EkCegUu2cCIeOttlbhr1Gg=="")",Chrome 97.0.4692.71,,,2022-01-16 23:41:03,2022-01-16 23:41:04,0.652s,PASSED
"click(findTestObject(""Object Repository/Setting - Change Password/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 23:41:04,2022-01-16 23:41:05,0.528s,PASSED
"click(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/div_Verify with Security Key or Phrase""))",Chrome 97.0.4692.71,,,2022-01-16 23:41:05,2022-01-16 23:41:46,40.979s,PASSED
"click(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/label_Security Phrase""))",Chrome 97.0.4692.71,,,2022-01-16 23:41:46,2022-01-16 23:42:16,30.173s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/input_use your Security Key_mx_passPhraseInput""), ""reV6H350bXVA0kTbjZFhCPXAh4FFL4It6typrKizvxSyJdUn2mpvZeL5nXz6yBWwF/LIkIubCxLuDiWR7yvugw=="")",Chrome 97.0.4692.71,,,2022-01-16 23:42:16,2022-01-16 23:42:46,30.493s,PASSED
"click(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 23:42:46,2022-01-16 23:43:16,30.188s,PASSED
"click(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 23:43:16,2022-01-16 23:43:47,30.177s,PASSED
"click(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/img_Review_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-16 23:43:47,2022-01-16 23:43:49,2.925s,PASSED
"click(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/span_Security  privacy_mx_IconizedContextMe_38942c""))",Chrome 97.0.4692.71,,,2022-01-16 23:43:49,2022-01-16 23:44:20,30.245s,PASSED
"setText(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/input_Account_mx_Field_6""), currentPw)",Chrome 97.0.4692.71,,,2022-01-16 23:44:20,2022-01-16 23:45:20,1m - 0.391s,PASSED
"setText(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/input_Current password_mx_Field_7""), newPw)",Chrome 97.0.4692.71,,,2022-01-16 23:45:20,2022-01-16 23:46:20,1m - 0.336s,PASSED
"setText(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/input_New Password_mx_Field_8""), confirmPw)",Chrome 97.0.4692.71,,,2022-01-16 23:46:20,2022-01-16 23:47:21,1m - 0.387s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Setting - Change Password/Page_Element 2/div_Change Password""))",Chrome 97.0.4692.71,,,2022-01-16 23:47:21,2022-01-16 23:47:51,30.142s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-16 23:47:51,2022-01-16 23:47:52,0.889s,PASSED
