Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/rename this device with special character/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 00:34:24,2022-01-16 00:34:24,0.534s,PASSED
"click(findTestObject(""Object Repository/rename this device with special character/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-16 00:34:24,2022-01-16 00:34:56,31.982s,PASSED
"setEncryptedText(findTestObject(""Object Repository/rename this device with special character/Page_Element/input_Security Key_mx_Field_4""), ""VS8rYQ977uuZTKUEW2qHoqEszM/c6AWesmLKV2MYNvqcWwurKMbzDimjKKZIAEKmZHKDZ9qV+hrvpiERJe3Tdg=="")",Chrome 97.0.4692.71,,,2022-01-16 00:34:56,2022-01-16 00:35:27,30.494s,PASSED
"click(findTestObject(""Object Repository/rename this device with special character/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 00:35:27,2022-01-16 00:35:57,30.193s,PASSED
"click(findTestObject(""Object Repository/rename this device with special character/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 00:35:57,2022-01-16 00:36:27,30.477s,PASSED
"click(findTestObject(""Object Repository/rename this device with special character/Page_Element/img_Review_mx_BaseAvatar_image""))",Chrome 97.0.4692.71,,,2022-01-16 00:36:27,2022-01-16 00:36:58,30.558s,PASSED
"click(findTestObject(""Object Repository/rename this device with special character/Page_Element/span_Security  privacy""))",Chrome 97.0.4692.71,,,2022-01-16 00:36:58,2022-01-16 00:37:28,30.217s,PASSED
"click(findTestObject(""Object Repository/rename this device with special character/Page_Element/div_Rename""))",Chrome 97.0.4692.71,,,2022-01-16 00:37:28,2022-01-16 00:37:58,30.274s,PASSED
"setText(findTestObject(""Object Repository/rename this device with special character/Page_Element/input_Last seen 2032 at 2001ee04db3fe106918_68d1f1""), deviceName)",Chrome 97.0.4692.71,,,2022-01-16 00:37:58,2022-01-16 00:39:00,1m - 1.267s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/rename this device with special character/Page_Element/div_Display Name_mx_AccessibleButton mx_Acc_e7ea31""))",Chrome 97.0.4692.71,,,2022-01-16 00:39:00,2022-01-16 00:39:30,30.157s,PASSED
