Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Sign Up/Page_Element/input_Confirm password_mx_Field_1""), email)",Chrome 97.0.4692.71,,,2022-01-16 23:06:47,2022-01-16 23:06:48,1.129s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-16 23:06:48,2022-01-16 23:06:49,1.216s,PASSED
,,,,,,,
Test Cases/TC1-6. Sign Up,Chrome 97.0.4692.71,,,2022-01-16 23:06:49,2022-01-16 23:07:01,12.262s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 23:06:49,2022-01-16 23:06:51,1.623s,PASSED
"navigateToUrl(""http://localhost:8080/#/register"")",Chrome 97.0.4692.71,,,2022-01-16 23:06:51,2022-01-16 23:06:53,2.554s,PASSED
"setText(findTestObject(""Object Repository/Sign Up/Page_Element/input_Or_mx_RegistrationForm_username""), username)",Chrome 97.0.4692.71,,,2022-01-16 23:06:53,2022-01-16 23:06:58,4.576s,PASSED
"setText(findTestObject(""Object Repository/Sign Up/Page_Element/input_Username_mx_RegistrationForm_password""), password)",Chrome 97.0.4692.71,,,2022-01-16 23:06:58,2022-01-16 23:06:58,0.750s,PASSED
"click(findTestObject(""Object Repository/Sign Up/Page_Element/div_Confirm password""))",Chrome 97.0.4692.71,,,2022-01-16 23:06:58,2022-01-16 23:06:59,0.597s,PASSED
"setText(findTestObject(""Object Repository/Sign Up/Page_Element/input_Password_mx_RegistrationForm_passwordConfirm""), confirmpassword)",Chrome 97.0.4692.71,,,2022-01-16 23:06:59,2022-01-16 23:07:00,0.769s,PASSED
"setText(findTestObject(""Object Repository/Sign Up/Page_Element/input_Confirm password_mx_Field_1""), email)",Chrome 97.0.4692.71,,,2022-01-16 23:07:00,2022-01-16 23:07:01,0.653s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-16 23:07:01,2022-01-16 23:07:01,0.702s,PASSED
,,,,,,,
Test Cases/TC1-6. Sign Up,Chrome 97.0.4692.71,,,2022-01-16 23:07:01,2022-01-16 23:07:14,12.626s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 23:07:01,2022-01-16 23:07:03,1.409s,PASSED
"navigateToUrl(""http://localhost:8080/#/register"")",Chrome 97.0.4692.71,,,2022-01-16 23:07:03,2022-01-16 23:07:05,2.141s,PASSED
"setText(findTestObject(""Object Repository/Sign Up/Page_Element/input_Or_mx_RegistrationForm_username""), username)",Chrome 97.0.4692.71,,,2022-01-16 23:07:05,2022-01-16 23:07:09,4.309s,PASSED
"setText(findTestObject(""Object Repository/Sign Up/Page_Element/input_Username_mx_RegistrationForm_password""), password)",Chrome 97.0.4692.71,,,2022-01-16 23:07:09,2022-01-16 23:07:10,0.773s,PASSED
"click(findTestObject(""Object Repository/Sign Up/Page_Element/div_Confirm password""))",Chrome 97.0.4692.71,,,2022-01-16 23:07:10,2022-01-16 23:07:11,1.418s,PASSED
"setText(findTestObject(""Object Repository/Sign Up/Page_Element/input_Password_mx_RegistrationForm_passwordConfirm""), confirmpassword)",Chrome 97.0.4692.71,,,2022-01-16 23:07:11,2022-01-16 23:07:12,0.824s,PASSED
"setText(findTestObject(""Object Repository/Sign Up/Page_Element/input_Confirm password_mx_Field_1""), email)",Chrome 97.0.4692.71,,,2022-01-16 23:07:12,2022-01-16 23:07:13,0.599s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-16 23:07:13,2022-01-16 23:07:14,1.136s,PASSED
