Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 21:30:24,2022-01-16 21:30:26,2.520s,PASSED
"setText(findTestObject(""Object Repository/chatting with other people/Page_Element/input_Sign in with_username""), ""tvminh19"")",Chrome 97.0.4692.71,,,2022-01-16 21:30:26,2022-01-16 21:30:31,4.510s,PASSED
"setEncryptedText(findTestObject(""Object Repository/chatting with other people/Page_Element/input_Username_password""), ""ZMYEqBLXlqKBS+xCxiYvcQ=="")",Chrome 97.0.4692.71,,,2022-01-16 21:30:31,2022-01-16 21:30:32,0.604s,PASSED
"click(findTestObject(""Object Repository/chatting with other people/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:30:32,2022-01-16 21:30:32,0.527s,PASSED
"click(findTestObject(""Object Repository/chatting with other people/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-16 21:30:32,2022-01-16 21:31:02,30.189s,PASSED
"setEncryptedText(findTestObject(""Object Repository/chatting with other people/Page_Element/input_Security Key_mx_Field_4""), ""VS8rYQ977uuZTKUEW2qHoqEszM/c6AWesmLKV2MYNvqcWwurKMbzDimjKKZIAEKmZHKDZ9qV+hrvpiERJe3Tdg=="")",Chrome 97.0.4692.71,,,2022-01-16 21:31:02,2022-01-16 21:31:33,30.500s,PASSED
"click(findTestObject(""Object Repository/chatting with other people/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 21:31:33,2022-01-16 21:32:03,30.207s,PASSED
"click(findTestObject(""Object Repository/chatting with other people/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 21:32:03,2022-01-16 21:32:33,30.211s,PASSED
"click(findTestObject(""Object Repository/chatting with other people/Page_Element/div_CongTai""))",Chrome 97.0.4692.71,,,2022-01-16 21:32:33,2022-01-16 21:33:04,30.288s,PASSED
"setText(findTestObject(""Object Repository/chatting with other people/Page_Element  CongTai/div_hello_mx_BasicMessageComposer_input mx__cb046d""), ""<div style=""""><br></div>"")",Chrome 97.0.4692.71,,,2022-01-16 21:33:04,2022-01-16 21:34:04,1m - 0.737s,PASSED
,,,,,,,
Test Cases/TC25. Sending voice message,Chrome 97.0.4692.71,,,2022-01-16 21:34:04,2022-01-16 21:37:17,3m - 12.786s,PASSED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 21:34:05,2022-01-16 21:34:07,2.445s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 21:34:07,2022-01-16 21:34:10,2.328s,PASSED
"setText(findTestObject(""Object Repository/send voice message/Page_Element/input_Sign in with_username""), ""tvminh19"")",Chrome 97.0.4692.71,,,2022-01-16 21:34:10,2022-01-16 21:34:14,3.872s,PASSED
"setEncryptedText(findTestObject(""Object Repository/send voice message/Page_Element/input_Username_password""), ""ZMYEqBLXlqKBS+xCxiYvcQ=="")",Chrome 97.0.4692.71,,,2022-01-16 21:34:14,2022-01-16 21:34:14,0.590s,PASSED
"click(findTestObject(""Object Repository/send voice message/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:34:14,2022-01-16 21:34:15,0.453s,PASSED
"click(findTestObject(""Object Repository/send voice message/Page_Element/div_Verify with Security Key""))",Chrome 97.0.4692.71,,,2022-01-16 21:34:15,2022-01-16 21:34:46,31.657s,PASSED
"setEncryptedText(findTestObject(""Object Repository/send voice message/Page_Element/input_Security Key_mx_Field_4""), ""VS8rYQ977uuZTKUEW2qHoqEszM/c6AWesmLKV2MYNvqcWwurKMbzDimjKKZIAEKmZHKDZ9qV+hrvpiERJe3Tdg=="")",Chrome 97.0.4692.71,,,2022-01-16 21:34:46,2022-01-16 21:34:59,12.354s,PASSED
"click(findTestObject(""Object Repository/send voice message/Page_Element/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 21:34:59,2022-01-16 21:35:16,17.044s,PASSED
"click(findTestObject(""Object Repository/send voice message/Page_Element/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 21:35:16,2022-01-16 21:35:46,30.423s,PASSED
"click(findTestObject(""Object Repository/send voice message/Page_Element/div_CongTai""))",Chrome 97.0.4692.71,,,2022-01-16 21:35:46,2022-01-16 21:36:17,30.358s,PASSED
"click(findTestObject(""Object Repository/send voice message/Page_Element  CongTai/div_hello_mx_AccessibleButton mx_MessageCom_3b5455""))",Chrome 97.0.4692.71,,,2022-01-16 21:36:17,2022-01-16 21:36:47,30.313s,PASSED
"click(findTestObject(""Object Repository/send voice message/Page_Element  CongTai/div_hello_mx_AccessibleButton mx_MessageCom_fe84b1""))",Chrome 97.0.4692.71,,,2022-01-16 21:36:47,2022-01-16 21:37:17,30.167s,PASSED
,,,,,,,
Test Cases/TC26. Search messages,Chrome 97.0.4692.71,,,2022-01-16 21:37:17,2022-01-16 21:40:41,3m - 24.335s,FAILED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 21:37:18,2022-01-16 21:37:20,1.950s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-16 21:37:20,2022-01-16 21:37:22,2.305s,PASSED
"click(findTestObject(""Object Repository/Page_Element/a_Sign In""))",Chrome 97.0.4692.71,,,2022-01-16 21:37:22,2022-01-16 21:37:25,3.493s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""nlvphu19"")",Chrome 97.0.4692.71,,,2022-01-16 21:37:25,2022-01-16 21:38:26,1m - 0.300s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""Dz37Mt5vFhSExZ+0U1+cOg=="")",Chrome 97.0.4692.71,,,2022-01-16 21:38:26,2022-01-16 21:38:56,30.268s,PASSED
"click(findTestObject(""Object Repository/Page_Element/form_Sign in withUsernameEmail addressPhone_b0339d""))",Chrome 97.0.4692.71,,,2022-01-16 21:38:56,2022-01-16 21:39:26,30.172s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:39:26,2022-01-16 21:39:56,30.199s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Ctrl K_mx_RoomSearch_input mx_RoomSea_5acfcf""), ""dat"")",Chrome 97.0.4692.71,,,2022-01-16 21:39:56,2022-01-16 21:40:41,45.082s,FAILED
,,,,,,,
Test Cases/TC27. Call,Chrome 97.0.4692.71,,,2022-01-16 21:40:41,2022-01-16 21:44:32,3m - 50.528s,FAILED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 21:40:42,2022-01-16 21:40:44,1.989s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-16 21:40:44,2022-01-16 21:40:46,2.221s,PASSED
"click(findTestObject(""Object Repository/Page_Element/a_Sign In""))",Chrome 97.0.4692.71,,,2022-01-16 21:40:46,2022-01-16 21:41:19,32.408s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""nlvphu19"")",Chrome 97.0.4692.71,,,2022-01-16 21:41:19,2022-01-16 21:42:19,1m - 0.279s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Password""))",Chrome 97.0.4692.71,,,2022-01-16 21:42:19,2022-01-16 21:42:49,30.186s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""Dz37Mt5vFhSExZ+0U1+cOg=="")",Chrome 97.0.4692.71,,,2022-01-16 21:42:49,2022-01-16 21:43:19,30.221s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:43:19,2022-01-16 21:43:49,30.175s,PASSED
"click(findTestObject(""Object Repository/Page_Element  dat19022001/div_InvitesFavoritesPeopleDdat19022001Rooms_a6be99""))",Chrome 97.0.4692.71,,,2022-01-16 21:43:49,2022-01-16 21:44:32,42.528s,FAILED
,,,,,,,
Test Cases/TC28. Video Call,Chrome 97.0.4692.71,,,2022-01-16 21:44:32,2022-01-16 21:47:28,2m - 55.663s,FAILED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 21:44:32,2022-01-16 21:44:35,2.072s,PASSED
"navigateToUrl(""http://localhost:8080/"")",Chrome 97.0.4692.71,,,2022-01-16 21:44:35,2022-01-16 21:44:38,3.222s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_Sign In""))",Chrome 97.0.4692.71,,,2022-01-16 21:44:38,2022-01-16 21:44:40,2.724s,PASSED
"setText(findTestObject(""Object Repository/Page_Element/input_Sign in with_username""), ""nlvphu19"")",Chrome 97.0.4692.71,,,2022-01-16 21:44:40,2022-01-16 21:45:41,1m - 0.311s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Element/input_Username_password""), ""Dz37Mt5vFhSExZ+0U1+cOg=="")",Chrome 97.0.4692.71,,,2022-01-16 21:45:41,2022-01-16 21:46:11,30.238s,PASSED
"click(findTestObject(""Object Repository/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:46:11,2022-01-16 21:46:41,30.186s,PASSED
"click(findTestObject(""Object Repository/Page_Element/div_dat19022001""))",Chrome 97.0.4692.71,,,2022-01-16 21:46:41,2022-01-16 21:47:28,46.398s,FAILED
,,,,,,,
Test Cases/TC29. Join a room in the explore room section,Chrome 97.0.4692.71,,,2022-01-16 21:47:28,2022-01-16 21:50:32,3m - 3.955s,FAILED
"openBrowser("""")",Chrome 97.0.4692.71,,,2022-01-16 21:47:28,2022-01-16 21:47:30,1.925s,PASSED
"navigateToUrl(""http://localhost:8080/#/login"")",Chrome 97.0.4692.71,,,2022-01-16 21:47:30,2022-01-16 21:47:32,2.241s,PASSED
"setText(findTestObject(""Object Repository/Join From Explore Room/Page_Element/input_Sign in with_username""), ""nctai"")",Chrome 97.0.4692.71,,,2022-01-16 21:47:32,2022-01-16 21:47:36,3.967s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Join From Explore Room/Page_Element/input_Username_password""), ""EkCegUu2cCIeOttlbhr1Gg=="")",Chrome 97.0.4692.71,,,2022-01-16 21:47:36,2022-01-16 21:47:37,0.493s,PASSED
"click(findTestObject(""Object Repository/Join From Explore Room/Page_Element/input_Forgot password_mx_Login_submit""))",Chrome 97.0.4692.71,,,2022-01-16 21:47:37,2022-01-16 21:47:37,0.552s,PASSED
"click(findTestObject(""Object Repository/Join From Explore Room/Page_Element 1/div_Verify with Security Key or Phrase""))",Chrome 97.0.4692.71,,,2022-01-16 21:47:37,2022-01-16 21:48:19,41.505s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Join From Explore Room/Page_Element 1/input_use your Security Key_mx_passPhraseInput""), ""reV6H350bXVA0kTbjZFhCPXAh4FFL4It6typrKizvxSyJdUn2mpvZeL5nXz6yBWwF/LIkIubCxLuDiWR7yvugw=="")",Chrome 97.0.4692.71,,,2022-01-16 21:48:19,2022-01-16 21:48:49,30.437s,PASSED
"click(findTestObject(""Object Repository/Join From Explore Room/Page_Element 1/button_Continue""))",Chrome 97.0.4692.71,,,2022-01-16 21:48:49,2022-01-16 21:49:02,12.678s,PASSED
"click(findTestObject(""Object Repository/Join From Explore Room/Page_Element 1/div_Done""))",Chrome 97.0.4692.71,,,2022-01-16 21:49:02,2022-01-16 21:49:29,27.121s,PASSED
"click(findTestObject(""Object Repository/Join From Explore Room/Page_Element 1/div_Ctrl K_mx_AccessibleButton mx_LeftPanel_88084c""))",Chrome 97.0.4692.71,,,2022-01-16 21:49:29,2022-01-16 21:50:32,1m - 2.474s,FAILED
